# TL export - Image Source Method (Deane & Buckingham)
# freq = 25.0 Hz | theta = -90.0 deg | zs = 1000.0 m | zr = 30.0 m
# Columns: range_km  TL_dB
1.819639	-60.492919
1.827655	-60.555425
1.835671	-60.622717
1.843687	-60.579567
1.851703	-60.432689
1.859719	-60.290106
1.867735	-60.212007
1.875752	-60.231802
1.883768	-60.376587
1.891784	-60.628232
1.899800	-60.941041
1.907816	-61.204875
1.915832	-61.128861
1.923848	-60.585557
1.931864	-60.059357
1.939880	-60.118633
1.947896	-60.790661
1.955912	-61.354924
1.963928	-61.182608
1.971944	-60.899509
1.979960	-61.089526
1.987976	-61.325085
1.995992	-61.013054
2.004008	-60.639121
2.012024	-60.787882
2.020040	-61.140018
2.028056	-61.089145
2.036072	-61.037141
2.044088	-61.640976
2.052104	-62.321419
2.060120	-61.713517
2.068136	-60.656588
2.076152	-60.526543
2.084168	-61.318855
2.092184	-61.894168
2.100200	-61.618071
2.108216	-61.513539
2.116232	-61.980679
2.124248	-62.131398
2.132265	-61.615356
2.140281	-61.416367
2.148297	-61.826282
2.156313	-61.931767
2.164329	-61.361081
2.172345	-61.199943
2.180361	-62.044355
2.188377	-63.079765
2.196393	-62.766876
2.204409	-61.852695
2.212425	-61.569536
2.220441	-61.799841
2.228457	-61.945827
2.236473	-61.990312
2.244489	-62.269312
2.252505	-62.579999
2.260521	-62.499059
2.268537	-62.192214
2.276553	-62.306198
2.284569	-62.691995
2.292585	-62.664761
2.300601	-62.113446
2.308617	-61.661931
2.316633	-61.762770
2.324649	-62.457613
2.332665	-63.270396
2.340681	-63.303734
2.348697	-62.625840
2.356713	-62.205871
2.364729	-62.350040
2.372745	-62.560523
2.380762	-62.454473
2.388778	-62.472767
2.396794	-62.871038
2.404810	-62.991983
2.412826	-62.541304
2.420842	-62.502368
2.428858	-63.416509
2.436874	-64.065559
2.444890	-62.967896
2.452906	-61.864370
2.460922	-62.055642
2.468938	-63.174748
2.476954	-63.658128
2.484970	-63.237290
2.492986	-63.312545
2.501002	-63.821716
2.509018	-63.473406
2.517034	-62.715038
2.525050	-62.908542
2.533066	-63.962955
2.541082	-64.048175
2.549098	-62.902122
2.557114	-62.475317
2.565130	-63.348848
2.573146	-64.612584
2.581162	-64.652891
2.589178	-63.994155
2.597194	-63.702303
2.605210	-63.566869
2.613226	-63.310433
2.621242	-63.321438
2.629259	-63.880334
2.637275	-64.533065
2.645291	-64.499978
2.653307	-63.953720
2.661323	-63.682547
2.669339	-64.090348
2.677355	-64.967692
2.685371	-65.197138
2.693387	-64.178388
2.701403	-63.237512
2.709419	-63.300666
2.717435	-64.157104
2.725451	-64.727564
2.733467	-64.667960
2.741483	-64.941684
2.749499	-65.397751
2.757515	-64.691044
2.765531	-63.626464
2.773547	-63.799922
2.781563	-65.267400
2.789579	-65.649765
2.797595	-64.000049
2.805611	-63.187053
2.813627	-64.029287
2.821643	-65.462896
2.829659	-65.456927
2.837675	-65.024758
2.845691	-65.563915
2.853707	-65.734314
2.861723	-64.328282
2.869739	-63.377377
2.877756	-64.018960
2.885772	-65.675542
2.893788	-65.847703
2.901804	-64.568873
2.909820	-64.155996
2.917836	-64.900356
2.925852	-65.819811
2.933868	-65.974691
2.941884	-65.835148
2.949900	-65.764803
2.957916	-65.326987
2.965932	-64.518268
2.973948	-64.002954
2.981964	-64.296880
2.989980	-65.505356
2.997996	-66.781881
3.006012	-66.333057
3.014028	-65.105499
3.022044	-64.972748
3.030060	-66.162751
3.038076	-67.032740
3.046092	-66.073905
3.054108	-65.335103
3.062124	-65.690714
3.070140	-65.668240
3.078156	-64.478077
3.086172	-64.036508
3.094188	-65.562799
3.102204	-68.444269
3.110220	-67.727840
3.118236	-65.557134
3.126253	-65.503261
3.134269	-66.964363
3.142285	-66.976576
3.150301	-65.596482
3.158317	-65.519475
3.166333	-66.626872
3.174349	-66.315546
3.182365	-64.708622
3.190381	-64.354503
3.198397	-65.905035
3.206413	-68.422948
3.214429	-68.495991
3.222445	-67.089244
3.230461	-66.668275
3.238477	-66.794286
3.246493	-66.451481
3.254509	-65.849478
3.262525	-65.749474
3.270541	-66.278868
3.278557	-66.729501
3.286573	-66.178640
3.294589	-65.278896
3.302605	-65.347833
3.310621	-67.045400
3.318637	-69.579391
3.326653	-69.034019
3.334669	-67.266954
3.342685	-67.139839
3.350701	-67.587368
3.358717	-66.352803
3.366733	-64.971979
3.374749	-65.311498
3.382766	-67.340266
3.390782	-67.904597
3.398798	-65.929555
3.406814	-65.295086
3.414830	-66.891874
3.422846	-69.425799
3.430862	-69.097589
3.438878	-68.260385
3.446894	-69.244855
3.454910	-69.500987
3.462926	-66.978883
3.470942	-65.253588
3.478958	-65.278660
3.486974	-66.427747
3.494990	-67.211528
3.503006	-66.969768
3.511022	-66.781991
3.519038	-67.183128
3.527054	-67.999191
3.535070	-68.865955
3.543086	-69.365518
3.551102	-69.633363
3.559118	-70.309322
3.567134	-70.381320
3.575150	-68.069785
3.583166	-65.765105
3.591182	-65.068933
3.599198	-65.950119
3.607214	-67.079264
3.615230	-66.657105
3.623246	-66.219418
3.631263	-67.464037
3.639279	-69.831072
3.647295	-69.567015
3.655311	-68.294116
3.663327	-69.402716
3.671343	-73.111483
3.679359	-72.064757
3.687375	-68.377985
3.695391	-67.026035
3.703407	-66.841521
3.711423	-66.234971
3.719439	-65.330465
3.727455	-65.198621
3.735471	-66.096714
3.743487	-67.527364
3.751503	-68.716621
3.759519	-69.390253
3.767535	-69.735630
3.775551	-70.337469
3.783567	-72.106796
3.791583	-74.122343
3.799599	-71.984020
3.807615	-69.368501
3.815631	-68.433720
3.823647	-67.784752
3.831663	-66.053886
3.839679	-64.541334
3.847695	-64.460218
3.855711	-65.927194
3.863727	-67.740042
3.871743	-67.888929
3.879760	-67.947087
3.887776	-69.978088
3.895792	-73.804806
3.903808	-73.960026
3.911824	-72.667323
3.919840	-73.828792
3.927856	-73.740721
3.935872	-70.178633
3.943888	-67.668969
3.951904	-66.373004
3.959920	-65.522977
3.967936	-64.992747
3.975952	-65.070006
3.983968	-65.657053
3.991984	-66.244207
4.000000	-66.937595
